Store,Coords,City,State
158603,"[-80.1248649017358, 26.23845712717001]",Pompano Beach,Florida
167355,"[-80.12631854804847, 26.233105846893775]",Pompano Beach,Florida
206613,"[-79.97563662386197, 32.86157648927527]",North Charleston,South Carolina
4477847,"[-79.97119414302492, 32.84810206039168]",North Charleston,South Carolina
4564102,"[-79.97745395487667, 32.859388217435395]",North Charleston,South Carolina
1687167,"[-79.97281495986807, 32.856382943847265]",North Charleston,South Carolina
1039751,"[-79.96780790300018, 32.86048033758632]",North Charleston,South Carolina
2006216,"[-95.79357160617224, 36.06107639529958]",Broken Arrow,Oklahoma
4676174,"[-95.80080575927171, 36.06106532704436]",Broken Arrow,Oklahoma
1685208,"[-95.79781534519734, 36.05813642235583]",Broken Arrow,Oklahoma
2157894,"[-95.79673003166164, 36.06156812742613]",Broken Arrow,Oklahoma
2482933,"[-95.79076773465574, 36.06027372976344]",Broken Arrow,Oklahoma
4072157,"[-105.2662317328903, 40.018672749930516]",Boulder,Colorado
41681,"[-105.27169997870367, 40.01534683596809]",Boulder,Colorado
4706595,"[-105.27193618112646, 40.008997283680905]",Boulder,Colorado
4383567,"[-105.2695069196712, 40.01279911820446]",Boulder,Colorado
4614425,"[-105.26914169122584, 40.011702641410494]",Boulder,Colorado
110404,"[-80.05473494814552, 26.716127688425757]",West Palm Beach,Florida
2253358,"[-80.05349234706911, 26.712701744092733]",West Palm Beach,Florida
35455,"[-80.04947183088598, 26.71438978023401]",West Palm Beach,Florida
150119,"[-80.0477188912634, 26.711212105115187]",West Palm Beach,Florida
9633156,"[-80.05833503584958, 26.711691785814153]",West Palm Beach,Florida
2252441,"[-120.42972232800429, 34.955222125637505]",Santa Maria,California
164392,"[-120.43004651884213, 34.94554956839324]",Santa Maria,California
19437,"[-120.4384556628039, 34.9473351228116]",Santa Maria,California
8448291,"[-120.4296705189077, 34.95222444942936]",Santa Maria,California
29980,"[-120.4397281025861, 34.94950454814574]",Santa Maria,California
2501254,"[-116.95840483717596, 32.79622556163383]",El Cajon,California
1416101,"[-116.95880990251625, 32.79500638086502]",El Cajon,California
36293,"[-116.96657041674747, 32.801093599295356]",El Cajon,California
2116595,"[-116.96242307946007, 32.79337907653949]",El Cajon,California
693109,"[-116.96056139614907, 32.787777686776785]",El Cajon,California
4648674,"[-90.5752565919589, 41.52091328629986]",Davenport,Iowa
19671,"[-90.58231858014712, 41.52498015803759]",Davenport,Iowa
2390822,"[-90.57070342178241, 41.52071439753207]",Davenport,Iowa
50466,"[-90.57123239804274, 41.51877573681461]",Davenport,Iowa
4242301,"[-90.5700359415961, 41.52697679193734]",Davenport,Iowa
2465107,"[-117.36453574838706, 34.108189862813376]",Rialto,California
4699654,"[-117.37324077763475, 34.09753323196801]",Rialto,California
1620540,"[-117.36508980312058, 34.10730258950987]",Rialto,California
1539646,"[-117.36835914657885, 34.10830014672642]",Rialto,California
1187633,"[-117.36776222317472, 34.111818004609894]",Rialto,California
100210,"[-106.763019348442, 32.31794714090654]",Las Cruces,New Mexico
27559,"[-106.75767538566349, 32.319749730623414]",Las Cruces,New Mexico
2310648,"[-106.76338373270052, 32.32071381321417]",Las Cruces,New Mexico
8400946,"[-106.7663371319083, 32.318495858042816]",Las Cruces,New Mexico
1623681,"[-106.76229906675782, 32.31662584218043]",Las Cruces,New Mexico
154157,"[-122.3252848131737, 37.56136134440953]",San Mateo,California
4237116,"[-122.32088048428233, 37.56349211085794]",San Mateo,California
1879910,"[-122.32611721577769, 37.56601056154616]",San Mateo,California
22345,"[-122.32240749816143, 37.56242730875926]",San Mateo,California
496846,"[-122.32670938857679, 37.566888766876225]",San Mateo,California
133976,"[-96.9998812444646, 33.0520921435639]",Lewisville,Texas
4463613,"[-96.99048977748211, 33.044880401535316]",Lewisville,Texas
4551362,"[-96.99721624423148, 33.04082579610508]",Lewisville,Texas
154306,"[-96.99906596118556, 33.044275246295356]",Lewisville,Texas
2249226,"[-96.99745234460066, 33.04724512773109]",Lewisville,Texas
1510935,"[-86.25374290506939, 41.67447847922032]",South Bend,Indiana
4293361,"[-86.25011468187365, 41.6764552883965]",South Bend,Indiana
65252,"[-86.25404346871395, 41.6757030300033]",South Bend,Indiana
852911,"[-86.25262849997677, 41.67078496771755]",South Bend,Indiana
665509,"[-86.25254665631093, 41.67969605839739]",South Bend,Indiana
4525189,"[-80.08417560515029, 42.128737809463765]",Erie,Pennsylvania
4258587,"[-80.08581324808432, 42.127569718015245]",Erie,Pennsylvania
18707,"[-80.08504685137123, 42.126914587906576]",Erie,Pennsylvania
2175703,"[-80.08580329018203, 42.12158521394805]",Erie,Pennsylvania
48515,"[-80.08738279851319, 42.122817760317105]",Erie,Pennsylvania
884814,"[-95.30358799608632, 32.35441310854975]",Tyler,Texas
134936,"[-95.29763330877662, 32.34946243902337]",Tyler,Texas
1529896,"[-95.29901202582926, 32.350720590361405]",Tyler,Texas
52887,"[-95.30123578668746, 32.35690346219677]",Tyler,Texas
1364477,"[-95.30293487809057, 32.351469273752535]",Tyler,Texas
4698644,"[-95.28386034363068, 29.565735016473386]",Pearland,Texas
2395737,"[-95.2946316814698, 29.561262009900922]",Pearland,Texas
4680101,"[-95.28674802368954, 29.567334358839364]",Pearland,Texas
1178796,"[-95.28430863245289, 29.56397452106585]",Pearland,Texas
2386637,"[-95.28543002196514, 29.55666221830117]",Pearland,Texas
2418438,"[-96.33536645750135, 30.629575087545426]",College Station,Texas
4317094,"[-96.33193862143094, 30.62460811886619]",College Station,Texas
2419537,"[-96.34161740506413, 30.624190154450957]",College Station,Texas
1518722,"[-96.3356475437508, 30.62638141445265]",College Station,Texas
2231264,"[-96.33094509506273, 30.62645133556902]",College Station,Texas
705858,"[-87.82055845671057, 42.5789435987726]",Kenosha,Wisconsin
587380,"[-87.82285131197882, 42.58449543767625]",Kenosha,Wisconsin
524867,"[-87.8230970036312, 42.58792570301668]",Kenosha,Wisconsin
552257,"[-87.8204256545748, 42.58016560545845]",Kenosha,Wisconsin
2499167,"[-84.37455347218591, 33.931620328423485]",Sandy Springs,Georgia
552332,"[-84.37321504348947, 33.92982833841369]",Sandy Springs,Georgia
10813,"[-84.36812519928107, 33.92992213766471]",Sandy Springs,Georgia
814085,"[-84.37646356617266, 33.924964837690304]",Sandy Springs,Georgia
27938,"[-119.7042093156629, 36.82402391151188]",Clovis,California
20978,"[-119.69854116763901, 36.82740376771726]",Clovis,California
120695,"[-119.70870313284904, 36.82640172227644]",Clovis,California
1001262,"[-119.70178347945036, 36.82273970889313]",Clovis,California
1630003,"[-83.6885169381006, 43.01031238041778]",Flint,Michigan
44871,"[-83.6898785906926, 43.016742996973925]",Flint,Michigan
1879422,"[-83.6873380033353, 43.01361321237113]",Flint,Michigan
54916,"[-83.68631378723845, 43.01440089350125]",Flint,Michigan
4300793,"[-79.94593535594014, 37.26754001948748]",Roanoke,Virginia
152073,"[-79.94466372410415, 37.26541401104444]",Roanoke,Virginia
4461400,"[-79.94020852751655, 37.2709981133895]",Roanoke,Virginia
4234339,"[-79.93684617494323, 37.26908814338567]",Roanoke,Virginia
324485,"[-73.76055828981059, 42.64543580843186]",Albany,New York
2224706,"[-73.7592971104153, 42.6502300723747]",Albany,New York
118129,"[-73.75505352125352, 42.65609026559899]",Albany,New York
471818,"[-73.75536258408904, 42.64715025272376]",Albany,New York
234123,"[-117.48510227305636, 34.00158285133544]",Jurupa Valley,California
1685177,"[-117.48098001866805, 33.995835764586275]",Jurupa Valley,California
400283,"[-117.48361462745419, 33.99741116985275]",Jurupa Valley,California
670481,"[-117.48375932373821, 33.998060473112744]",Jurupa Valley,California
1424472,"[-118.22200515234915, 33.8923714415336]",Compton,California
4357058,"[-118.21834154975787, 33.89706122579665]",Compton,California
1006159,"[-118.21897216266531, 33.89538091933424]",Compton,California
390538,"[-118.2212840644057, 33.89282258033736]",Compton,California
7690146,"[-100.44486614060115, 31.4647650426822]",San Angelo,Texas
1677042,"[-100.44165719085738, 31.469766053207117]",San Angelo,Texas
1782484,"[-100.44117035294084, 31.465252191372286]",San Angelo,Texas
344837,"[-100.4393386545535, 31.467480365639428]",San Angelo,Texas
4448280,"[-122.99016064886541, 45.5203301349589]",Hillsboro,Oregon
1910450,"[-122.99172760188199, 45.51826823847764]",Hillsboro,Oregon
2283372,"[-122.9824967036493, 45.52403802674379]",Hillsboro,Oregon
2387675,"[-122.98404548428273, 45.517931438329725]",Hillsboro,Oregon
8070198,"[-98.3937818304692, 34.603752578002876]",Lawton,Oklahoma
1010529,"[-98.39757656427845, 34.598447919459446]",Lawton,Oklahoma
29606,"[-98.3909880551136, 34.608549044502325]",Lawton,Oklahoma
4423052,"[-98.39502585814044, 34.59922293921299]",Lawton,Oklahoma
492920,"[-122.21346301405758, 47.483113478685226]",Renton,Washington
4253649,"[-122.22489029806576, 47.48209395775192]",Renton,Washington
1107776,"[-122.21752692572882, 47.48256595336718]",Renton,Washington
31885,"[-122.21453924167375, 47.4843417724809]",Renton,Washington
4325334,"[-117.24245699268826, 33.1949834932426]",Vista,California
1592361,"[-117.23927474770055, 33.20542314029418]",Vista,California
999684,"[-117.24615080446475, 33.200679879615244]",Vista,California
9532136,"[-117.24490613944283, 33.203363286086336]",Vista,California
147591,"[-80.25182977948094, 26.080057252857]",Davie,Florida
135816,"[-80.24559041661404, 26.0768487486365]",Davie,Florida
9692446,"[-80.25511023296579, 26.074157513379745]",Davie,Florida
30944,"[-80.25212743204486, 26.072648306982956]",Davie,Florida
218940,"[-104.71006557454018, 40.42849473111781]",Greeley,Colorado
1095859,"[-104.70943029195503, 40.428589373272175]",Greeley,Colorado
2366662,"[-104.70918117539905, 40.41950043946532]",Greeley,Colorado
4609910,"[-104.71073665806648, 40.42417779713822]",Greeley,Colorado
4291578,"[-117.67444202417383, 33.60090388655583]",Mission Viejo,California
100643,"[-117.67029998368385, 33.596551507239674]",Mission Viejo,California
714134,"[-117.67185806837821, 33.60386483998352]",Mission Viejo,California
8164773,"[-117.66688302328416, 33.59834937091777]",Mission Viejo,California
1920803,"[-76.30046015022836, 36.834107336965005]",Portsmouth,Virginia
2050029,"[-76.3019725940843, 36.833877961481136]",Portsmouth,Virginia
4457415,"[-76.29736453794347, 36.836845425124416]",Portsmouth,Virginia
168402,"[-76.30141911004125, 36.83733771569466]",Portsmouth,Virginia
397717,"[-83.1795468727239, 42.32268730729745]",Dearborn,Michigan
804761,"[-83.16890315050271, 42.32469598489797]",Dearborn,Michigan
531892,"[-83.1782063455064, 42.32058645748394]",Dearborn,Michigan
1692645,"[-83.17671856407655, 42.32349953540861]",Dearborn,Michigan
1102810,"[-118.21233984195683, 33.95379189387468]",South Gate,California
2151499,"[-118.2114419836781, 33.95408999669509]",South Gate,California
1681687,"[-118.21038849720017, 33.9498967724034]",South Gate,California
1424549,"[-118.21273820034008, 33.956259649868215]",South Gate,California
1847454,"[-87.57283393229564, 33.21187597894479]",Tuscaloosa,Alabama
305355,"[-87.57194680854194, 33.20393470994604]",Tuscaloosa,Alabama
4460324,"[-87.56460294607193, 33.21021283261588]",Tuscaloosa,Alabama
4659273,"[-87.566294671596, 33.20896652419463]",Tuscaloosa,Alabama
45462,"[-83.34954132193793, 42.36714068313639]",Livonia,Michigan
50790,"[-83.35250980085343, 42.367719224120286]",Livonia,Michigan
1931876,"[-83.35730880151958, 42.36521496133386]",Livonia,Michigan
1004430,"[-83.34913802917181, 42.36496294934614]",Livonia,Michigan
2393510,"[-70.93458505194386, 41.637358533758274]",New Bedford,Massachusetts
142409,"[-70.93759726241498, 41.63645420822449]",New Bedford,Massachusetts
112310,"[-70.93146549925056, 41.635041670107036]",New Bedford,Massachusetts
715649,"[-70.93635353091521, 41.63821844450323]",New Bedford,Massachusetts
191786,"[-121.99002529621002, 38.35829235647516]",Vacaville,California
4445228,"[-121.98743554689501, 38.35524943309785]",Vacaville,California
4660849,"[-121.98418219504681, 38.3614942676484]",Vacaville,California
4383856,"[-121.99176026268428, 38.35433100616984]",Vacaville,California
4183173,"[-71.01840179996208, 42.086922294730556]",Brockton,Massachusetts
31422,"[-71.0150365757424, 42.08237371962017]",Brockton,Massachusetts
2315935,"[-71.01366601923378, 42.08409225990224]",Brockton,Massachusetts
1352109,"[-71.01845984615456, 42.082477379715414]",Brockton,Massachusetts
1353003,"[-84.36307512969796, 34.02514183228698]",Roswell,Georgia
4413804,"[-84.36173675948977, 34.017717722592614]",Roswell,Georgia
2459152,"[-84.36181029784873, 34.028268483229844]",Roswell,Georgia
1387720,"[-84.36628877944507, 34.02572945937411]",Roswell,Georgia
4373689,"[-122.80415139212586, 45.48658768209821]",Beaverton,Oregon
172808,"[-122.79992671832963, 45.488949611554474]",Beaverton,Oregon
153933,"[-122.80196930499116, 45.495149089734525]",Beaverton,Oregon
335681,"[-122.79973862222278, 45.4887178313754]",Beaverton,Oregon
1028241,"[-71.00077896603302, 42.252122029291314]",Quincy,Massachusetts
4437455,"[-71.0044921853201, 42.257445237295286]",Quincy,Massachusetts
4360587,"[-71.00232930375151, 42.250952007629365]",Quincy,Massachusetts
4233473,"[-70.9995386256121, 42.25116114370569]",Quincy,Massachusetts
927416,"[-119.74782886819585, 39.53904490620298]",Sparks,Nevada
172301,"[-119.75490021384378, 39.53467307854943]",Sparks,Nevada
1949072,"[-119.75307632915843, 39.53014567409731]",Sparks,Nevada
4665435,"[-119.75685905369325, 39.53098831546217]",Sparks,Nevada
489240,"[-120.5079445314806, 46.60196978909787]",Yakima,Washington
4375027,"[-120.50706339895221, 46.60612665099185]",Yakima,Washington
2296670,"[-120.50322257398528, 46.59727830970365]",Yakima,Washington
44298,"[-120.50426832924632, 46.603662412122816]",Yakima,Washington
10117,"[-94.38001144673049, 38.90890952843163]",Lee's Summit,Missouri
2128457,"[-94.38855671602388, 38.908269517372496]",Lee's Summit,Missouri
373094,"[-94.38174983105033, 38.91199250090101]",Lee's Summit,Missouri
2234921,"[-94.3827129252791, 38.911614622132156]",Lee's Summit,Missouri
19776,"[-122.31248807106986, 47.329084370392096]",Federal Way,Washington
55712,"[-122.31595599067775, 47.32112297292485]",Federal Way,Washington
601701,"[-122.3124455555601, 47.32228670787113]",Federal Way,Washington
1929419,"[-122.30265778792662, 47.31644917468957]",Federal Way,Washington
2116594,"[-118.28134972314179, 33.83015834062476]",Carson,California
3966562,"[-118.27927793623225, 33.82745374291692]",Carson,California
2240724,"[-118.28839318056309, 33.82872841917098]",Carson,California
1194000,"[-118.28231748512302, 33.83119903904993]",Carson,California
16961,"[-118.49330301674645, 34.01530636602707]",Santa Monica,California
1947158,"[-118.4887877527107, 34.01402032651082]",Santa Monica,California
2502102,"[-118.49229530455227, 34.01858908698925]",Santa Monica,California
2156315,"[-118.4887856767731, 34.017686221892966]",Santa Monica,California
608480,"[-117.29905691197214, 34.42561256881062]",Hesperia,California
826244,"[-117.30074689910752, 34.42899682052011]",Hesperia,California
4693480,"[-117.30245634435559, 34.42972337886596]",Hesperia,California
2249334,"[-117.30002975459118, 34.42700757768201]",Hesperia,California
1606654,"[-96.66847469024282, 33.10083355509036]",Allen,Texas
3010512,"[-96.67200314224786, 33.10397192291019]",Allen,Texas
4569348,"[-96.6711777040274, 33.09938113270295]",Allen,Texas
1668528,"[-96.6748394298093, 33.09824349765131]",Allen,Texas
2367812,"[-106.66175700314541, 35.23154498072908]",Rio Rancho,New Mexico
4660869,"[-106.66036981177872, 35.23101495096095]",Rio Rancho,New Mexico
966530,"[-106.66346045374125, 35.22977343706271]",Rio Rancho,New Mexico
2275445,"[-106.6632452770033, 35.22976011873032]",Rio Rancho,New Mexico
140433,"[-114.62567534214261, 32.69771876003374]",Yuma,Arizona
2069759,"[-114.62813894061956, 32.6955433496521]",Yuma,Arizona
1858810,"[-114.63079897301608, 32.69233128190795]",Yuma,Arizona
4296845,"[-114.62669371992214, 32.68788448004322]",Yuma,Arizona
4235164,"[-117.99743866026294, 33.751195711382294]",Westminster C,California
405974,"[-117.99818659194926, 33.75049291448169]",Westminster C,California
2237244,"[-117.99773676061268, 33.75637468074941]",Westminster C,California
2394111,"[-117.99549493052446, 33.751052042570436]",Westminster C,California
2277084,"[-111.69325525703962, 40.30036569115377]",Orem,Utah
2324798,"[-111.6960842493054, 40.303435873204876]",Orem,Utah
442415,"[-111.69429823447642, 40.294123596725996]",Orem,Utah
4402777,"[-111.69328583525456, 40.29504574467775]",Orem,Utah
5908975,"[-70.94481421588381, 42.4705966621214]",Lynn,Massachusetts
2087210,"[-70.94691207419389, 42.46461566078295]",Lynn,Massachusetts
8307727,"[-70.95054505317502, 42.46808293446447]",Lynn,Massachusetts
177437,"[-70.9466499925227, 42.46827978360987]",Lynn,Massachusetts
